gene,1054_0003_Control,1054_0004_Control,1054_0005_Control,1054_0006_Control,1054_0014_Control,1054_0020_Control,1054_0021_Control,1054_0022_Control,1054_0025_Control,1054_0027_Control,1054_0028_Control,1068_0002_Control,1068_0003_Control,1068_0004_Control,1068_0005_Control,1068_0012_Control,1068_0013_Control,1068_0018_Control,1068_0019_Control,1068_0020_Control,1068_0023_Control,1068_0024_Control,1068_0025_Control
ENSMUSG00000030350_Prmt8,18.56,16.09,18.03,17.279999999999998,10.66,13.58,15.03,10.27,19.330000000000002,15.03,22.7,12.69,12.4,18.47,15.56,21.259999999999998,15.33,10,8.39,17.27,23.479999999999997,25.3,13.629999999999999
ENSMUSG00000030352_Tspan9,0.72,0.06,1.26,2.9899999999999998,0.98,0,0.61,0.38,6.09,0,0.35,0.51,0.75,2.77,0.99,0.62,0.8200000000000001,0.6599999999999999,3.56,1.35,0.54,0.74,1.93
ENSMUSG00000030357_Fkbp4,62.9,72.74000000000001,57.78,52.32,43.89,39.28,34.02,59.46,50.21,48.47,53.78,52.89,69.34,52.06,36.720000000000006,55.13,61.07,50.44,42.07,59.160000000000004,48.75,45.7,42.82
ENSMUSG00000030374_Strn4,42.75,39.99,49.68,43.2,39.27,45.56,39.05,43.97,30.43,58.86,36.91,37.28,44.2,59.06,38.620000000000005,73.29,46.05,74,61.01,67.11,54.09,44.04,62.760000000000005
ENSMUSG00000030376_Slc8a2,4.09,4.1,2.9299999999999997,3.15,3.13,4.7,3.01,3.9099999999999997,3.23,2.8699999999999997,4.14,2.7800000000000002,2.12,3.25,2.4899999999999998,2.11,2.55,5.5,4.01,4.54,3.8099999999999996,2.88,2.4499999999999997
ENSMUSG00000030380_Mzf1,5.3,5.17,5.39,0.98,0.99,1.81,4.46,3.96,5.25,2.64,0.28,2.12,3.8,5.78,0.74,4.430000000000001,3.58,0.76,2.23,5.34,5.659999999999999,3.3099999999999996,1.56
ENSMUSG00000030386_Zfp606,1.62,0.05,3.11,0.77,1.1300000000000001,1.3900000000000001,3.82,1.02,4.430000000000001,1.41,0.1,1.21,1.57,0.8700000000000001,1.1600000000000001,0.8500000000000001,1.45,0.73,1.36,1.21,1.87,3.4,1.1
ENSMUSG00000030393_Zik1,2.4899999999999998,1.7,1.8,5.44,1.58,2.58,2.36,0.64,4.09,1.09,0.88,2.27,1.02,5.01,3.11,4.7,4.7,2.4499999999999997,3.8499999999999996,3.04,0.97,2.4699999999999998,2.4699999999999998
ENSMUSG00000030397_Mark4,7.89,17.18,6.55,4.42,15.67,10.26,7.2700000000000005,8.83,9.709999999999999,11.709999999999999,10.78,5.84,6.46,7.430000000000001,9.229999999999999,19.439999999999998,9.84,18.259999999999998,8.31,11.49,10.81,14.82,6.1
ENSMUSG00000030400_Ercc2,1.84,4.31,1.3,1.42,1.1800000000000002,0.89,0.21000000000000002,2.4,1.05,1.03,1.26,0.06,1.1800000000000002,1.49,1.8900000000000001,1.74,2.05,0.29000000000000004,2.71,2.13,1.24,1.77,1.87
ENSMUSG00000030401_Rtn2,40.2,46.220000000000006,43.78,33.1,35.849999999999994,56.620000000000005,44.379999999999995,53.82,54.18,48.24,62.09,51.75,50.86,59.74,27.21,65.13,52.57,41.21,72.11999999999999,43.15,62.21,35.8,63.15
ENSMUSG00000030403_Vasp,0.32999999999999996,0.1,2.4099999999999997,3.68,4.76,3.15,2.42,4.04,4.31,4.84,0.88,2.3499999999999996,1.45,0.08,0,1.98,2.7,1.29,4.84,4.4,3.82,1,3
ENSMUSG00000030407_Qpctl,4.2,3.9299999999999997,6.359999999999999,12.12,4.3,5.430000000000001,0.44,14.11,3.27,5.2700000000000005,5.6899999999999995,5.37,4.76,5.46,4.41,6.02,7.26,11.68,7.71,4.2700000000000005,6.1899999999999995,9.41,5.5
ENSMUSG00000030409_Dmpk,5.51,3.29,5.67,1,1.57,5.85,0.72,12.709999999999999,0,1.11,0,9.129999999999999,2.66,1.1700000000000002,5.42,7.359999999999999,2.27,18.41,7.17,4.2,2.8099999999999996,1.6300000000000001,6.9
ENSMUSG00000030410_Dmwd,59.7,83.4,53.760000000000005,42.91,36.730000000000004,57.86,30.58,61.09,36.13,75.75,28.959999999999997,44.44,54.52,58.51,25.79,93.35,57.89,49.949999999999996,66.21000000000001,69.11,48.05,42.720000000000006,54.690000000000005
ENSMUSG00000030411_Nova2,2.3099999999999996,0.99,1.84,1.03,1.84,1.11,2.34,1,1.27,0.8600000000000001,1.25,0.88,1.83,1.75,2.73,3.55,2.5,2.12,3.1,2.8,1.55,2.9499999999999997,1.73
ENSMUSG00000030413_Pglyrp1,9.709999999999999,5.41,16.06,6.9,4.24,10.99,2.9699999999999998,6.08,17.419999999999998,0,1.4,19.330000000000002,12.33,23.24,7.159999999999999,10.49,17.259999999999998,9.229999999999999,11.57,16,15.739999999999998,15.77,14.950000000000001
ENSMUSG00000030417_Pdcd5,443.78999999999996,476.68,424.46,460.7,553.16,485.09,443.32,383.95,494.53,584.2,507.9,473.8,523.1,444.12,469.05,426.88,463.51,365.45,435.72999999999996,347.89,492.41999999999996,448.90999999999997,435.26
ENSMUSG00000030421_Uri1,8.5,10.68,8.25,15.25,7.9,6.63,14.15,5.01,17.32,10.2,10.65,6.33,14.58,14.88,13.15,6.159999999999999,10.38,8.08,9.75,12.59,6.67,15.17,11.739999999999998
ENSMUSG00000030423_Pop4,40.54,20.259999999999998,22.54,21.18,16.32,27.08,8.93,27.57,20,20.06,14.370000000000001,24.2,22.43,18.08,13.27,38.760000000000005,23.14,15.98,20.49,19.919999999999998,20.71,28.37,28.14
ENSMUSG00000030424_Zfp939,0.33999999999999997,0.76,1.26,1.61,3.69,1.1500000000000001,0.12000000000000001,1.24,0,0,0,0.88,0.15000000000000002,0,0,1.57,4.84,1.6400000000000001,2.4899999999999998,3.32,2.8699999999999997,0.09,0.43000000000000005
ENSMUSG00000030428_Ttyh1,77.67999999999999,84.53,93.75,54.839999999999996,67.3,66.69,64.36,69.8,97.43,77.41000000000001,79.84,75.51,64.83,73.39,27,86.66,70.36,124.69,41.17,98.14999999999999,80.16,86.1,68.06
ENSMUSG00000030431_Tmem238,1.71,5.76,8.65,4.48,5.87,0,0,4.13,3.15,6.6899999999999995,9.11,3.63,0.59,3.61,4.87,2.94,3.34,8.82,1.81,5.03,6.1499999999999995,1.1500000000000001,8.33
ENSMUSG00000030432_Rpl28,524.98,676.19,621.47,635.49,822.3399999999999,689.9499999999999,676.98,694.76,699.03,861.4,867.2900000000001,613.06,587.14,664.57,561.4599999999999,572.4499999999999,549.42,622.61,707.1800000000001,697.58,623.12,639.53,747.26
ENSMUSG00000030435_U2af2,15.94,18.71,11.32,18.779999999999998,11.44,13.77,14.4,12.33,12.870000000000001,14.38,14.360000000000001,14.84,15.51,10.78,10.41,8.89,15.639999999999999,17.09,12.31,17.8,14.16,10.7,14.03
ENSMUSG00000030443_Zfp583,4.2700000000000005,2.51,1.1300000000000001,3.94,6.95,2.58,0,9.78,4.18,7.89,4.34,1.08,13.28,5.68,7.37,1.1500000000000001,4.9,11.29,5.2,0.08,3.52,7.51,3.8299999999999996
ENSMUSG00000030446_Zfp273,3.7800000000000002,5.609999999999999,1.1,4.94,3.94,4.45,0,0.31,0,1.6400000000000001,4.26,2.65,3.3699999999999997,0.31,7.57,1.94,1.27,4.75,1,5.96,3.34,8.94,2.75
ENSMUSG00000030447_Cyfip1,15.9,9.65,13.28,8.03,14.59,18.74,11.88,14.44,19.29,22.759999999999998,12.89,17.52,13.27,17.89,16.79,26.88,20.88,11.15,32.56,31.93,24.810000000000002,19.23,13.61
ENSMUSG00000030451_Herc2,32.9,14.02,14.850000000000001,17.57,24.830000000000002,15.79,15.239999999999998,19.55,19.72,16.14,12.92,24.36,28.53,15.209999999999999,35.21,18.16,25.150000000000002,37.03,22.419999999999998,26.650000000000002,27.8,22.130000000000003,31.07
ENSMUSG00000030452_Nipa2,10.03,22.21,11.82,13.07,6.45,18.330000000000002,19.19,22,17.38,9.1,17.66,18.64,30.4,11.31,18.07,22.18,18.05,23.05,10.93,17.93,16.8,18.07,18.03
ENSMUSG00000030465_Psd3,21.32,13.719999999999999,16.34,14.92,13.450000000000001,15.77,15.729999999999999,10.229999999999999,13.78,12.98,14.61,14.129999999999999,18.310000000000002,14.55,17.04,16.93,15.84,18.939999999999998,19.34,23.27,14.850000000000001,17.479999999999997,13.12
ENSMUSG00000030469_Zfp719,2.3099999999999996,3.4,1.79,0.31,0.61,4.01,1.1600000000000001,0.59,2.38,0.06,2.74,0.47000000000000003,1.82,2.2600000000000002,2.56,0.04,1.36,2.2800000000000002,3.23,0.65,1.95,2.61,3.21
ENSMUSG00000030471_Zdhhc13,5.44,10.09,10.76,11.06,3.27,19.759999999999998,9.48,8.350000000000001,9.709999999999999,5.84,4.33,11.639999999999999,12.629999999999999,3.15,4.79,20.04,14.38,26.3,12.239999999999998,18.8,14.25,20.2,12.82
ENSMUSG00000030486_Zfp108,1.1900000000000002,0.7,2.9699999999999998,1.8,0.46,2.08,3.8499999999999996,3.8299999999999996,0,6.2700000000000005,0.74,4.119999999999999,3.42,2.19,2.24,0.51,0.65,0,2.94,5.859999999999999,0.32,3.04,0
ENSMUSG00000030493_Faap24,8.78,3.4099999999999997,6.3,0.46,10.729999999999999,7.52,5.1499999999999995,0.6699999999999999,7.37,8.3,4.430000000000001,4.2,17.130000000000003,0.2,9.75,3.62,6.96,1.49,6.37,6.71,3.01,3.9699999999999998,9.77
ENSMUSG00000030494_Rhpn2,7.55,7.88,8.83,6.96,10.02,12.97,12.69,10.9,9.62,17.310000000000002,12.99,10.82,15.26,16.82,15.139999999999999,14.02,13.92,10.17,9.07,11.850000000000001,16.01,15.79,16.14
ENSMUSG00000030495_Slc7a10,4.14,3.22,6.13,3.22,12.53,0.99,3.9499999999999997,10.47,2.22,5.85,7.930000000000001,8.58,8.04,3.98,6.2700000000000005,9.83,8.43,7.35,4.63,5.59,11.5,13.55,6.75
ENSMUSG00000030498_Gas2,4.18,4.63,2.79,8.32,0.8200000000000001,11.69,0,6.14,6.89,5.5,5.44,0.28,1.1,5.6,0,4.49,7.430000000000001,1.1600000000000001,4.72,4.78,5.07,3.34,1.44
ENSMUSG00000030499_Kctd15,0.7799999999999999,0,1.1,1.22,4.7700000000000005,0.39,2.66,0,0,2.2,2.51,3.9,0.47000000000000003,0.6599999999999999,0.17,2.14,0.49,1.85,5.02,1.79,5.78,3.4899999999999998,1.41
ENSMUSG00000030500_Slc17a6,1.98,0.6799999999999999,1.77,4.46,0.55,3.13,0.92,0.5,3.23,0.62,0.8300000000000001,0.98,0.48000000000000004,0.6599999999999999,2.63,1.48,3.8,0.19,1.06,1.05,4.58,0.26,1.22
ENSMUSG00000030505_Prmt3,10.42,2.88,11.03,6.8,7.41,9.8,5.33,1.2,4.6499999999999995,3.38,6.470000000000001,7.9,9.8,8.28,12.5,9.2,8.38,9.42,7.55,9.5,9.11,15.83,7.659999999999999
ENSMUSG00000030509_Asb7,0.55,2.64,3.14,0.41000000000000003,1.73,3.38,2.07,2.29,3.92,3.18,1.28,1.41,2.29,0.6799999999999999,1.58,0.7,1.6500000000000001,2.07,1.82,2.66,1.85,2.5,2.3699999999999997
ENSMUSG00000030512_Snrpa1,72.91000000000001,91.05,84.79,83.13,67.77,63.96,49.86,110.27,65.71000000000001,59.379999999999995,87.75,76.64,74.29,49.25,65.41000000000001,64.52,70.55,56.660000000000004,65.92,41.08,66.53,78.45,70.45
ENSMUSG00000030515_Tarsl2,11.47,12.51,5.4,17.01,16.71,9.07,9.29,12.53,12.239999999999998,14.88,10.219999999999999,6.05,9.16,14.05,10.02,9.08,12.1,5.76,14.139999999999999,17.71,11.04,17.23,10.639999999999999
ENSMUSG00000030516_Tjp1,45.5,16.62,27.36,37.720000000000006,16.77,24.02,27.330000000000002,29.130000000000003,21.62,25.37,33.379999999999995,30.23,36.02,28.53,55.71,16.49,27.69,63.39,52.78,44.1,54.690000000000005,36.339999999999996,44.15
ENSMUSG00000030518_Fam189a1,11.34,11.239999999999998,7.659999999999999,6.2,12.209999999999999,7.37,5.94,10.82,9.39,11.629999999999999,8.42,6.71,7.95,21.45,10.84,12.639999999999999,9.88,21.51,11.59,14.78,12.16,9.57,11.370000000000001
ENSMUSG00000030519_Apba2,89.27,89.81,99.76,92.17999999999999,79.16999999999999,93.03,63.6,77.55,73.81,88.63,88.97,62.9,43.379999999999995,69.14999999999999,51.260000000000005,75.55,51.49,103.06,113.96000000000001,97.17999999999999,61.82,86.47,91.84
ENSMUSG00000030521_Mphosph10,18.29,26.959999999999997,14.84,18.54,16.79,16.610000000000003,26.91,17.36,21.1,13.68,7.75,19.56,20.919999999999998,23.87,19.22,28.68,24.24,27.779999999999998,20.45,20.12,21.06,22.150000000000002,21.36
ENSMUSG00000030522_Mtmr10,4.7,0.7799999999999999,0,3,1.09,0.1,0.32999999999999996,1.84,0,0,0.15000000000000002,0.17,1.46,2.3699999999999997,3.9299999999999997,0.2,1.27,0.52,0.3,0.8700000000000001,1.8800000000000001,1.32,1.86
ENSMUSG00000030527_Crtc3,3.65,5.970000000000001,3.03,2.3,6.42,1.53,3.34,0.6,2.55,7.83,7.26,8.81,6.48,1.87,7.74,13.01,6.42,2.34,6.2700000000000005,1.62,3.44,5.87,3.03
ENSMUSG00000030528_Blm,1.59,0.24000000000000002,0,5.659999999999999,0.54,0,4.39,0.59,0,0.9400000000000001,0,1.41,1.77,1.35,0.49,2.9899999999999998,2.9699999999999998,3.7600000000000002,1.34,3.14,0.07,2.05,1.99
ENSMUSG00000030530_Furin,6.01,1.6600000000000001,1.74,1.03,0.4,2.2600000000000002,0.62,0.64,0.06,4.09,6.02,1.46,1.75,3,0.56,5.34,3.09,2.44,4.09,4.37,1.5,2.25,4.319999999999999
ENSMUSG00000030532_Hddc3,42.809999999999995,31.47,34.82,39.290000000000006,30.810000000000002,23.36,15.16,31.06,35.47,42.05,13.370000000000001,46.309999999999995,30.27,10.42,28.38,27.5,60.32,9.129999999999999,23.52,29.18,27.17,42.04,28.72
ENSMUSG00000030533_Unc45a,14.68,7.819999999999999,9.83,5.83,12.639999999999999,3.96,3.82,5.64,9.49,3.4899999999999998,12.84,4.119999999999999,5.37,4.619999999999999,1.96,5.83,10.5,2.4299999999999997,2.16,6.95,7.1899999999999995,11.84,6.48
ENSMUSG00000030534_Vps33b,6.49,2.27,1.21,7.359999999999999,3.16,0.26,2.59,9.89,4.54,6.09,8.83,2.5,0.54,1.56,0.88,7.81,6.85,2.69,4.06,7.67,4.64,7.2700000000000005,1.3900000000000001
ENSMUSG00000030536_Iqgap1,6.87,3.1,7.44,4.06,8.47,3.5,7.85,3.22,1.25,4.109999999999999,2.2800000000000002,8.07,6.26,5.119999999999999,9.629999999999999,7.2,6.3,5.13,6.06,2.94,3.59,6.46,5.17
ENSMUSG00000030538_Cib1,21.959999999999997,18.3,32.65,19.69,26.35,35.61,44.08,40.92,18.32,28.01,20.06,39.51,21.8,32.61,42.78,28.06,32.87,56.55,38.9,45.14,36.44,30.88,24.56
ENSMUSG00000030539_Sema4b,0.91,0.74,2.32,1.56,0.9500000000000001,0.69,0,1.6,0.42000000000000004,0,1.2,2.88,2.1,1.55,2.07,0.35,1.5,1.06,4.02,1.59,0.91,0.49,1.79
ENSMUSG00000030541_Idh2,8.44,3.7,8.57,6.3,15.370000000000001,8.639999999999999,17.19,0,0.89,23.02,5.9,11.09,17.62,20.68,18.34,42.449999999999996,26.8,8.11,8.7,9.68,15.38,22.85,10.61
ENSMUSG00000030545_Pex11a,11.229999999999999,12.96,10.229999999999999,9.209999999999999,7.619999999999999,7.76,13.209999999999999,15.12,12.950000000000001,0.48000000000000004,3.9699999999999998,5.52,25.22,15.99,20.9,10.32,11.08,12.27,19.91,11.97,16.6,28.330000000000002,22.62
ENSMUSG00000030551_Nr2f2,41.54,28.459999999999997,31.18,37.11,29.610000000000003,45.349999999999994,35,36.379999999999995,41.2,35.18,27.72,44.78,54.67,37.27,54.58,43.74,48,53.21,51.52,45.760000000000005,50.63,60.06,47.190000000000005
ENSMUSG00000030554_Synm,1.28,3.07,1.27,1.42,1.35,2.29,1.8900000000000001,2.17,5.57,0.91,1.06,3.73,2.1,4.04,7.99,1.46,3.09,6.74,3.4899999999999998,4.119999999999999,6.17,1.81,5.84
ENSMUSG00000030556_Lrrc28,12.48,6.1,6.18,5.1499999999999995,1.71,2.53,14.55,5.159999999999999,4.54,2.4699999999999998,2.84,9.12,8.43,3.92,7.49,2.09,9.709999999999999,5.01,9.18,6.13,8.78,13.12,5.31
ENSMUSG00000030557_Mef2a,24,18.47,17.54,7.51,17.55,19.7,30.21,13.07,14.25,12.6,10.94,15.11,19.59,18.57,33.86,21.810000000000002,18.919999999999998,15.3,28.59,19.62,17.66,22.07,27.54
ENSMUSG00000030560_Ctsc,0,0,0,0.1,0.19,0,1.95,0,0.6799999999999999,3.4,0.6599999999999999,3.25,2.8899999999999997,0.75,2.9699999999999998,2.8899999999999997,6.24,3.4899999999999998,4.83,2.6,0.45,4.109999999999999,0.32
ENSMUSG00000030579_Tyrobp,69.41000000000001,67.82,79.89,76.53,78.92,59.9,66.81,90.84,64.86,68.14,57.27,68.8,65.31,73.36999999999999,44.5,69.21000000000001,74.06,108.96000000000001,74.53,85.06,77.14,33.2,86.86999999999999
ENSMUSG00000030583_Sipa1l3,3.2800000000000002,4.52,1.86,1.4,1.26,3.04,2.23,3.07,1.31,4.24,2.24,6.859999999999999,5.44,4.92,9.54,1.59,9.81,4.37,6.26,11.57,5.609999999999999,4.1,12.709999999999999
ENSMUSG00000030584_Dpf1,25.4,29.43,36.620000000000005,19.38,14.4,22.630000000000003,15.08,34.660000000000004,11.02,32.15,17.37,46.94,41.37,40.74,40.65,54.339999999999996,46.93,34.01,87.77,57.59,69.98,40.47,83.3
ENSMUSG00000030587_2200002D01Rik,5.46,9.32,8.59,5.05,8.42,9.66,4.68,11.15,10.38,11.43,10.04,8.219999999999999,8.61,5.79,6.48,5.44,8.41,8.31,6.25,4.06,7.7,5.619999999999999,2.94
ENSMUSG00000030588_Yif1b,77.59,97.16,96.1,51.790000000000006,73.48,48.32,53.309999999999995,99.7,57.230000000000004,104.73,96.42,58.99,74.45,43.48,54.220000000000006,58.42,70.93,51.87,48.3,33.08,63.220000000000006,62.3,43.190000000000005
ENSMUSG00000030589_Rasgrp4,2.05,2.42,3.53,2.36,0.9400000000000001,0.52,1.3800000000000001,3.46,1.95,0.77,1.53,2.62,3.4,3.4299999999999997,1.87,2.04,2.3,2.25,1.8900000000000001,2.02,2.9499999999999997,2.96,2.59
ENSMUSG00000030590_Fam98c,32.660000000000004,34.74,60.290000000000006,49.24,17.68,24.88,36.63,52.620000000000005,50.39,10.76,30.29,44.1,42.160000000000004,53.02,42.74,31.419999999999998,40.07,33.1,42.82,31.12,52.24,45.02,50.02
ENSMUSG00000030591_Psmd8,233.34,234.36,198.23999999999998,234.76999999999998,203.48000000000002,262.34000000000003,218.47,276.98999999999995,208.36,180.65,213.6,210.29,249.85000000000002,212.32000000000002,188.68,175.79,249.08,207.98000000000002,207.98000000000002,183.73999999999998,202.63,229.75,215.41
ENSMUSG00000030592_Ryr1,4.659999999999999,3.66,2.13,9.67,0.7899999999999999,11.75,5.18,0.5,0.15000000000000002,3.29,0.51,1.44,11.239999999999998,11.7,15.2,7.430000000000001,10.88,10.79,18.85,20.02,20.150000000000002,9.89,12.61
ENSMUSG00000030595_Nfkbib,53.07,42.760000000000005,49.93,70.26,64.06,52.3,68.36,78.17999999999999,45.99,50.730000000000004,52.71,62.59,48.2,49.7,43.32,32.28,51.78,61.08,46.65,47.67,55.4,50.94,52.11
ENSMUSG00000030600_Lrfn1,13.84,19.21,19.419999999999998,14.19,12.49,14.15,10.2,15.78,14.01,19.52,8.68,13.11,16.19,5.18,11.4,4.09,12.719999999999999,23.330000000000002,30.49,19.330000000000002,16.73,11.47,13.41
ENSMUSG00000030602_Pak4,0.27,2.15,4.45,0.28,1.73,0.24000000000000002,0.8300000000000001,0.08,0,1.61,0.31,1.4,1.6400000000000001,1.34,2.98,3.53,4.53,5.08,4.51,0.47000000000000003,3.71,3.84,2.2600000000000002
ENSMUSG00000030603_Psmc4,191.07,156.54,180.54,226.26999999999998,150.43,152.10999999999999,164.41,206.26,201.32000000000002,150.42000000000002,212.43,168.32000000000002,158.17,220.37,174.45000000000002,200.98000000000002,189.91,179.53,140.98000000000002,183.6,186.37,178.8,178.60999999999999
ENSMUSG00000030604_Zfp626,0.42000000000000004,0.08,0.19,0.73,1.4,0.7799999999999999,0.05,0.61,1.46,0.32999999999999996,0.49,1.3,0.2,0.22,1.5,0,0.36,0,0.7799999999999999,0.44,1.24,0.39,0.26
ENSMUSG00000030605_Mfge8,18.24,31.73,46.160000000000004,26.93,32.379999999999995,23.69,15.51,26.02,16.130000000000003,21.05,31.56,29.130000000000003,72.81,59.8,27.47,68.51,69.21000000000001,59.11,69.74000000000001,55.37,58.03,54.620000000000005,30.939999999999998
ENSMUSG00000030609_Aen,25.25,13.28,28.7,8.850000000000001,15.76,13.31,17.12,16.24,11.99,7.02,10.950000000000001,19.830000000000002,15.7,19.130000000000003,5.73,21.259999999999998,18.52,9.48,12.1,18.959999999999997,15.31,17.24,22.62
ENSMUSG00000030610_Det1,0.9500000000000001,2.4,1.72,0.7899999999999999,0.55,1.27,7.67,6.9,0,5.4,0.12000000000000001,0.21000000000000002,0,1.72,1.86,2.8,3.69,5.07,0.24000000000000002,0.45,2.03,1.07,2.19
ENSMUSG00000030611_Mrps11,125.97,151.48000000000002,137.87,136.5,137.13,123.41000000000001,88.97,170.95000000000002,136.4,204.49,117.24000000000001,141.37,121.27,122.73,116.6,100.64,123.84,92.26,97.23,104.86999999999999,118.73,111.86,154.76
ENSMUSG00000030612_Mrpl46,79.28,128.43,89.6,156.42000000000002,125.69,109.71000000000001,101.86999999999999,139.10999999999999,122.97,99.58,129.94,99.85,99.93,73.86,120.64,107.7,111.44000000000001,132.12,102.77,62.64,112.63,118.64,104.6
ENSMUSG00000030613_Ccdc90b,12.4,9.48,12.59,11.56,6.819999999999999,5.83,14.33,16.259999999999998,9.89,10.870000000000001,14.360000000000001,8.17,9.89,21.38,11.04,10.39,13.139999999999999,3.36,18.89,11.139999999999999,19.08,11.94,12.739999999999998
ENSMUSG00000030614_Tmem126b,32.120000000000005,26.47,38.849999999999994,35.25,29.53,22.759999999999998,25.82,25.479999999999997,45.720000000000006,20.939999999999998,24.32,29.3,18.32,20.16,23.25,41.05,27.17,20.43,13.84,20.04,25.5,29.16,24.21
ENSMUSG00000030615_Tmem126a,178.85000000000002,142.20999999999998,184.01,202.31,221.65,229.63,212.12,250.54,275.57,149.37,178.42000000000002,144.05,171.32000000000002,137.43,136.42000000000002,156.48000000000002,151.85000000000002,79.66999999999999,127.99000000000001,128.14,133.92000000000002,170.56,142.23
ENSMUSG00000030616_Sytl2,11.629999999999999,19.67,11.99,7.18,10.09,5,11.41,4.55,17.3,21.630000000000003,5.85,11.59,8.41,3.67,1.95,0,4.75,7.119999999999999,2.23,6.57,8.3,9.79,6.41
ENSMUSG00000030619_Eed,15.94,14.7,12.15,11.5,22.85,8.129999999999999,8.450000000000001,8.56,11.42,11.209999999999999,4.26,20.830000000000002,6.78,13.360000000000001,24.16,10.79,21.01,8.59,9.950000000000001,10.42,17.84,6.94,6.39
ENSMUSG00000030621_Me3,88.76,98.98,69.76,63.849999999999994,72.26,65.51,71.89,100.29,112.49000000000001,93.2,80.26,51.64,74.52,70.48,46.25,47.379999999999995,73.3,61.290000000000006,47.57,69.88,74.07,82.36999999999999,78.32
ENSMUSG00000030623_Prss23os,11.17,16.2,24.71,7.17,9.77,16.58,14.76,13.41,19.29,15.98,12.28,9.9,7.470000000000001,7.73,1.81,14.03,6.619999999999999,4.55,3.7600000000000002,0,5.13,5.13,8.09
ENSMUSG00000030629_Zfand6,61.449999999999996,37.74,61.98,79.96000000000001,54.160000000000004,54.92,129.41,57.99,67.35,41.08,42.1,46,74.64999999999999,55.86,65.86,46.690000000000005,67.78,21.23,72.02,43.309999999999995,58.37,79.08,65.55
ENSMUSG00000030630_Fah,11.860000000000001,11.99,8,10.34,14.229999999999999,21.830000000000002,10.17,21.08,11.96,16.439999999999998,5.68,12.04,13.96,12.11,3.9899999999999998,16.54,14.11,18.419999999999998,16.959999999999997,12.47,15.26,14.65,7.06
ENSMUSG00000030638_Sh3gl3,61.7,49.56,36.48,59.53,91.63,76.09,31.71,58.17,47.39,37.28,54.97,64.84,56.349999999999994,58.1,39.3,64.85,65.3,40.42,57.75,61.309999999999995,75.98,67.71000000000001,69.21000000000001
ENSMUSG00000030643_Rab30,3,7.13,10.77,10.76,5.09,3.94,8.88,2.2600000000000002,4.99,0.9400000000000001,7.29,4.91,14.09,4.79,5.05,3.64,6.72,0.33999999999999997,7.76,1.25,12.84,9.29,5.33
ENSMUSG00000030647_Ndufc2,1078.05,1143.1499999999999,1122.51,1219.53,1303.08,1194.76,1181.92,1101.51,1224.42,1235.42,1285.98,967.11,970.49,905.22,1020.7,924.75,950.23,686.93,738.3499999999999,801.13,1001.4399999999999,961.2700000000001,949.3399999999999
ENSMUSG00000030649_Anapc15,74.64999999999999,22.7,51.77,63.82,82.32,55.14,68.22,33.790000000000006,36.2,72.55,53.82,52.02,37.809999999999995,59.290000000000006,48.86,78.7,45.160000000000004,49.949999999999996,26.53,43.18,54.809999999999995,36.15,40.41
ENSMUSG00000030652_Coq7,146.39000000000001,168.62,192.16,203.98000000000002,162.20999999999998,204.64,203.26,180.45000000000002,228.96,197.66,171.41,171.55,202.93,187.66,184.39000000000001,165.96,156.15,161.47,193.07,134.8,157.82000000000002,233.41,200.04
ENSMUSG00000030654_Arl6ip1,364.7,319.86,290.97999999999996,353.72999999999996,282.33,283.24,330.17,257.44,298.84000000000003,225.65,282.27,324.71,242.25,342,315.76,289.91999999999996,305.34000000000003,204.16,348.13,300.69,239.4,359.87,384.66
ENSMUSG00000030655_Smg1,4.91,1.54,2.13,2.59,4.76,2.75,2.05,1.1900000000000002,2.24,6.06,1.94,6.85,3.59,4.28,6.87,3.06,2.3499999999999996,12.01,5.48,3.88,2.44,3.73,5.49
ENSMUSG00000030657_Xylt1,4.48,2.14,7.67,5.56,4.33,5.73,3.19,3.4299999999999997,1.08,4.109999999999999,3.8299999999999996,3.25,2.11,1.84,4.6,2.4,5.29,6.9,3.94,4.9,3.65,5.48,2.02
ENSMUSG00000030659_Nucb2,16.62,11.31,13.5,21.04,24.259999999999998,28.919999999999998,13.719999999999999,7.54,37.760000000000005,24.53,10.860000000000001,36.17,33.03,32.17,46.349999999999994,18.87,39.44,37.190000000000005,50.690000000000005,30.759999999999998,29.25,45.27,66.7
ENSMUSG00000030660_Pik3c2a,4.46,8,2.98,4.23,4.49,4.42,0.88,0.6599999999999999,3.1,0.96,3.42,2.51,6.38,3.8499999999999996,2.22,3.64,5.1499999999999995,2.04,4.91,1.61,0.96,4.05,4.37
ENSMUSG00000030662_Ipo5,17.939999999999998,17.52,15.629999999999999,17.479999999999997,19.71,23.77,18.459999999999997,12.52,12.82,13.850000000000001,11.78,15.629999999999999,10.08,7.319999999999999,17.39,2.8699999999999997,16.03,19.09,14.96,16.82,13.26,18.05,18.459999999999997
